symbol,company,insider,insider_position,trade_type,trade_shares,trade_price,trade_value,trade_date,now
RFM,"Rivernorth Flexible Municipal Income Fund, Inc.",Swanson David,,Buy,530.0,20.65,10944.0,2020-08-14 00:00:00,2020-08-28 00:33:44.155064
RIVE,Riverview Financial Corp,Castle Creek Capital Vi Llc  ,10% Owner,Buy,129784.0,6.9,895509.0,2020-08-13 00:00:00,2020-08-28 00:33:44.155130
RIVE,Riverview Financial Corp,Castle Creek Capital Vi Llc  ,10% Owner,Buy,85399.0,7.2,614872.0,2020-08-14 00:00:00,2020-08-28 00:33:44.155186
RM,Regional Management Corp.,Lindenbaum Bennett D,,Buy,3450.0,18.15,62617.0,2020-08-13 00:00:00,2020-08-28 00:33:44.155256
RRR,"Red Rock Resorts, Inc.",Fertitta Frank J Iii  ,Chief Executive Officer,Buy,176000.0,15.24,2682592.0,2020-08-13 00:00:00,2020-08-28 00:33:44.155325
RRR,"Red Rock Resorts, Inc.",Fertitta Lorenzo J  ,Vice President,Buy,176000.0,15.24,2682592.0,2020-08-13 00:00:00,2020-08-28 00:33:44.155382
SBFG,"Sb Financial Group, Inc.",Carter George W  ,Director,Buy,175.0,13.0,2275.0,2020-08-14 00:00:00,2020-08-28 00:33:44.155446
SPOK,"Spok Holdings, Inc",Oristano Matthew  ,Director,Buy,1000.0,10.46,10460.0,2020-08-14 00:00:00,2020-08-28 00:33:44.155513
SPOK,"Spok Holdings, Inc",Kelly Vincent D  ,President & CEO,Buy,4447.0,10.46,46528.0,2020-08-14 00:00:00,2020-08-28 00:33:44.155625
SPOK,"Spok Holdings, Inc",Oreilly Brian  ,Director,Buy,5000.0,10.55,52735.0,2020-08-17 00:00:00,2020-08-28 00:33:44.155717
TMP,Tompkins Financial Corp,Rahily Ita M  ,Director,Buy,35.0,69.72,2440.0,2020-08-14 00:00:00,2020-08-28 00:33:44.155789
TNXP,Tonix Pharmaceuticals Holding Corp.,Olukotun Adeoye Y,,Buy,5350.0,0.94,5029.0,2020-08-13 00:00:00,2020-08-28 00:33:44.155861
TNXP,Tonix Pharmaceuticals Holding Corp.,Bagger Richard H,,Buy,10000.0,0.91,9100.0,2020-08-13 00:00:00,2020-08-28 00:33:44.155921
TNXP,Tonix Pharmaceuticals Holding Corp.,Lederman Seth  ,Chief Executive Officer,Buy,60000.0,0.91,54600.0,2020-08-13 00:00:00,2020-08-28 00:33:44.155983
TNXP,Tonix Pharmaceuticals Holding Corp.,Treco James,,Buy,4500.0,1.06,4770.0,2020-08-14 00:00:00,2020-08-28 00:33:44.156041
TPL,Texas Pacific Land Trust,Horizon Kinetics Asset Management Llc  ,10% Owner,Buy,12.0,600.0,7200.0,2020-08-14 00:00:00,2020-08-28 00:33:44.156113
UFI,Unifi Inc,Ingle Edmund M  ,CEO,Buy,11645.0,12.85,149638.0,2020-08-13 00:00:00,2020-08-28 00:33:44.156181
UTGN,Utg Inc,First Southern Funding Llc,,Buy,40410.0,29.0,1171890.0,2020-08-13 00:00:00,2020-08-28 00:33:44.156248
UTGN,Utg Inc,Correll Jesse T  ,Chairman & CEO,Buy,40410.0,29.0,1171890.0,2020-08-13 00:00:00,2020-08-28 00:33:44.156302
VAPO,Vapotherm Inc,Smith Thomas W,,Buy,50000.0,29.65,1482400.0,2020-08-13 00:00:00,2020-08-28 00:33:44.156376
VRCA,Verrica Pharmaceuticals Inc.,Davis A Brian  ,Chief Financial Officer,Buy,7900.0,6.24,49296.0,2020-08-13 00:00:00,2020-08-28 00:33:44.156446
VRCA,Verrica Pharmaceuticals Inc.,Manning Paul B  ,Director,Buy,108500.0,6.41,695485.0,2020-08-13 00:00:00,2020-08-28 00:33:44.156503
VRCA,Verrica Pharmaceuticals Inc.,Manning Paul B  ,Director,Buy,50000.0,6.51,325500.0,2020-08-14 00:00:00,2020-08-28 00:33:44.156561
VRCA,Verrica Pharmaceuticals Inc.,Stalfort Sean  ,Director,Buy,15550.0,6.45,100297.0,2020-08-13 00:00:00,2020-08-28 00:33:44.156616
VRCA,Verrica Pharmaceuticals Inc.,Stalfort Sean  ,Director,Buy,15700.0,6.38,100166.0,2020-08-14 00:00:00,2020-08-28 00:33:44.156670
VRCA,Verrica Pharmaceuticals Inc.,White Ted  ,President and CEO,Buy,10661.0,6.28,66951.0,2020-08-13 00:00:00,2020-08-28 00:33:44.156729
WEYL,"Weyland Tech, Inc.",Suen Brent  ,"CEO, PRESIDENT",Buy,11500.0,7.7,88550.0,2020-08-17 00:00:00,2020-08-28 00:33:44.156791
XAIR,"Beyond Air, Inc.",Carey Robert,,Buy,10000.0,5.38,53750.0,2020-08-13 00:00:00,2020-08-28 00:33:44.156853
XAN,Exantas Capital Corp.,Fentress Andrew,,Buy,163265.0,0.0,0.0,2020-08-14 00:00:00,2020-08-28 00:33:44.156917
ADMA,"Adma Biologics, Inc.",Grossman Jerrold B,,Buy,10200.0,2.88,29426.0,2020-08-12 00:00:00,2020-08-28 00:33:44.754232
ADMQ,"Adm Endeavors, Inc.",Johnson Marc  ,CEO,Buy,100000.0,0.08,7900.0,2020-08-12 00:00:00,2020-08-28 00:33:44.754351
ADMQ,"Adm Endeavors, Inc.",Johnson Marc  ,CEO,Buy,126000.0,0.08,10458.0,2020-08-11 00:00:00,2020-08-28 00:33:44.754412
AP,Ampco Pittsburgh Corp,Abel James J  ,Director,Buy,3000.0,3.16,9471.0,2020-08-11 00:00:00,2020-08-28 00:33:44.754477
AP,Ampco Pittsburgh Corp,Dunlap Terry L  ,Director,Buy,5000.0,3.17,15825.0,2020-08-11 00:00:00,2020-08-28 00:33:44.754543
AQB,"Aquabounty Technologies, Inc.",Kirk Randal J,,Buy,4000000.0,2.5,10000000.0,2020-08-11 00:00:00,2020-08-28 00:33:44.754613
AQB,"Aquabounty Technologies, Inc.",Czypinski Alana,,Buy,4000000.0,2.5,10000000.0,2020-08-11 00:00:00,2020-08-28 00:33:44.754667
ASPS,Altisource Portfolio Solutions S.a.,Shepro William B  ,Chairman and CEO,Buy,11600.0,8.68,100641.0,2020-08-12 00:00:00,2020-08-28 00:33:44.754727
AVDL,Avadel Pharmaceuticals Plc,Divis Gregory J  ,Chief Executive Officer,Buy,13000.0,7.78,101153.0,2020-08-12 00:00:00,2020-08-28 00:33:44.754790
AVDL,Avadel Pharmaceuticals Plc,Ende Eric J,,Buy,15000.0,7.76,116355.0,2020-08-12 00:00:00,2020-08-28 00:33:44.754844
BCOR,"Blucora, Inc.",Walters Christopher William  ,Chief Executive Officer,Buy,8000.0,11.68,93440.0,2020-08-12 00:00:00,2020-08-28 00:33:44.754906
BCOR,"Blucora, Inc.",Walters Christopher William  ,Chief Executive Officer,Buy,8000.0,11.44,91536.0,2020-08-11 00:00:00,2020-08-28 00:33:44.754960
BFST,"Business First Bancshares, Inc.",Greer Robert S. Jr.  ,Director,Buy,3000.0,14.88,44640.0,2020-08-13 00:00:00,2020-08-28 00:33:44.755023
BRBS,"Blue Ridge Bankshares, Inc.",Spurzem Richard T,,Buy,1000.0,14.45,14450.0,2020-08-12 00:00:00,2020-08-28 00:33:44.755094
BRBS,"Blue Ridge Bankshares, Inc.",Spurzem Richard T,,Buy,700.0,14.5,10150.0,2020-08-11 00:00:00,2020-08-28 00:33:44.755171
CDLX,"Cardlytics, Inc.",Sosin Clifford,,Buy,47100.0,70.21,3306985.0,2020-08-10 00:00:00,2020-08-28 00:33:44.755229
CDLX,"Cardlytics, Inc.",Sosin Clifford,,Buy,23237.0,70.92,1648084.0,2020-08-11 00:00:00,2020-08-28 00:33:44.755280
CEE,"Central & Eastern Europe Fund, Inc.",Hatje Holger  ,Director,Buy,1000.0,21.85,21853.0,2020-08-04 00:00:00,2020-08-28 00:33:44.755332
CLDB,Cortland Bancorp Inc,Cole David C  ,Director,Buy,58.0,13.75,797.0,2020-08-12 00:00:00,2020-08-28 00:33:44.755391
CLDB,Cortland Bancorp Inc,Hoffman James E Iii  ,Director,Buy,58.0,13.75,797.0,2020-08-12 00:00:00,2020-08-28 00:33:44.755442
CLDB,Cortland Bancorp Inc,Thompson Richard B  ,Director,Buy,72.0,13.75,990.0,2020-08-12 00:00:00,2020-08-28 00:33:44.755492
CLDB,Cortland Bancorp Inc,Woofter Timothy K  ,Director,Buy,109.0,13.75,1498.0,2020-08-12 00:00:00,2020-08-28 00:33:44.755542
CLDB,Cortland Bancorp Inc,Kaback Neil J  ,Director,Buy,58.0,13.75,797.0,2020-08-12 00:00:00,2020-08-28 00:33:44.755596
CLDB,Cortland Bancorp Inc,Koch Joseph E  ,Director,Buy,58.0,13.75,797.0,2020-08-12 00:00:00,2020-08-28 00:33:44.755644
CLDB,Cortland Bancorp Inc,Vross Anthony R  ,Director,Buy,133.0,13.75,1828.0,2020-08-12 00:00:00,2020-08-28 00:33:44.755691
CLDB,Cortland Bancorp Inc,Langhenry Joseph P  ,Director,Buy,58.0,13.75,797.0,2020-08-12 00:00:00,2020-08-28 00:33:44.755740
CLDT,Chatham Lodging Trust,Craven Dennis M  ,EVP & Chief Operating Officer,Buy,5000.0,6.83,34150.0,2020-08-12 00:00:00,2020-08-28 00:33:44.755798
CLNY,"Colony Capital, Inc.",Sanders Ronald M.  ,Exec. VP - CLO & Secretary,Buy,75000.0,2.57,192825.0,2020-08-12 00:00:00,2020-08-28 00:33:44.755858
CLSD,"Clearside Biomedical, Inc.",Whitmore Bradford T  ,10% Owner,Buy,50000.0,1.65,82550.0,2020-08-13 00:00:00,2020-08-28 00:33:44.755917
CLSD,"Clearside Biomedical, Inc.",Whitmore Bradford T  ,10% Owner,Buy,300000.0,1.63,488999.0,2020-08-12 00:00:00,2020-08-28 00:33:44.755969
CMGO,"Cmg Holdings Group, Inc.",Laken Glenn B  ,CEO,Buy,25000.0,0.01,150.0,2020-08-03 00:00:00,2020-08-28 00:33:44.756026
CMGO,"Cmg Holdings Group, Inc.",Laken Glenn B  ,CEO,Buy,75000.0,0.01,450.0,2020-08-12 00:00:00,2020-08-28 00:33:44.756083
CMGO,"Cmg Holdings Group, Inc.",Laken Glenn B  ,CEO,Buy,10000.0,0.01,60.0,2020-07-20 00:00:00,2020-08-28 00:33:44.756134
CMGO,"Cmg Holdings Group, Inc.",Laken Glenn B  ,CEO,Buy,1000.0,0.01,6.0,2020-08-11 00:00:00,2020-08-28 00:33:44.756185
CMGO,"Cmg Holdings Group, Inc.",Laken Glenn B  ,CEO,Buy,35000.0,0.01,210.0,2020-07-21 00:00:00,2020-08-28 00:33:44.756235
CMGO,"Cmg Holdings Group, Inc.",Laken Glenn B  ,CEO,Buy,13000.0,0.01,78.0,2020-08-10 00:00:00,2020-08-28 00:33:44.756286
CMGO,"Cmg Holdings Group, Inc.",Laken Glenn B  ,CEO,Buy,5000.0,0.01,25.0,2020-08-04 00:00:00,2020-08-28 00:33:44.756341
CMGO,"Cmg Holdings Group, Inc.",Laken Glenn B  ,CEO,Buy,10000.0,0.01,60.0,2020-07-27 00:00:00,2020-08-28 00:33:44.756398
CMGO,"Cmg Holdings Group, Inc.",Laken Glenn B  ,CEO,Buy,20000.0,0.01,120.0,2020-07-30 00:00:00,2020-08-28 00:33:44.756456
CMGO,"Cmg Holdings Group, Inc.",Laken Glenn B  ,CEO,Buy,56.0,0.01,0.0,2020-07-22 00:00:00,2020-08-28 00:33:44.756512
CMGO,"Cmg Holdings Group, Inc.",Laken Glenn B  ,CEO,Buy,10000.0,0.01,60.0,2020-07-31 00:00:00,2020-08-28 00:33:44.756563
CMGO,"Cmg Holdings Group, Inc.",Laken Glenn B  ,CEO,Buy,20000.0,0.01,120.0,2020-07-23 00:00:00,2020-08-28 00:33:44.756616
CMPI,"Checkmate Pharmaceuticals, Inc.",Novo Holdings A/s  ,10% Owner,Buy,500000.0,15.0,7500000.0,2020-08-11 00:00:00,2020-08-28 00:33:44.756673
CRDA CRDB,Crawford & Co,Crawford Jesse C  ,Director,Buy,8070.0,7.02,56659.0,2020-08-06 00:00:00,2020-08-28 00:33:44.756742
CRDA CRDB,Crawford & Co,Crawford Jesse C  ,Director,Buy,7535.0,7.09,53460.0,2020-08-07 00:00:00,2020-08-28 00:33:44.756796
CRDA-CRDB,,Agadi Harshavardhan V  ,Director,Buy,5453.0,7.88,42969.0,2020-08-12 00:00:00,2020-08-28 00:33:44.756849
CRDA-CRDB,,Agadi Harshavardhan V  ,Director,Buy,9000.0,8.02,72153.0,2020-08-11 00:00:00,2020-08-28 00:33:44.756905
CWH,"Camping World Holdings, Inc.","Ml Rv Group, Llc  ",10% Owner,Buy,2954.0,33.82,99904.0,2020-08-13 00:00:00,2020-08-28 00:33:44.756970
EEA,"European Equity Fund, Inc / Md",Hatje Holger  ,Director,Buy,1000.0,9.1,9095.0,2020-08-04 00:00:00,2020-08-28 00:33:44.757027
EMMA,"Emmaus Life Sciences, Inc.",Niihara Yutaka  ,Chairman and CEO,Buy,850.0,1.53,1300.0,2020-08-12 00:00:00,2020-08-28 00:33:44.757084
EMMA,"Emmaus Life Sciences, Inc.",Niihara Yutaka  ,Chairman and CEO,Buy,303.0,1.87,566.0,2020-08-11 00:00:00,2020-08-28 00:33:44.757134
EVER,"Everquote, Inc.",Deninger Paul F  ,Director,Buy,675.0,37.57,25359.0,2020-08-12 00:00:00,2020-08-28 00:33:44.757194
FAT,"Fat Brands, Inc",Wiederhorn Andrew  ,Chief Executive Officer,Buy,21832.0,3.21,69993.0,2020-08-11 00:00:00,2020-08-28 00:33:44.757256
FIBK,First Interstate Bancsystem Inc,Riley Kevin P  ,President & CEO,Buy,11000.0,33.1,364100.0,2020-08-11 00:00:00,2020-08-28 00:33:44.757316
GF,New Germany Fund Inc,Hatje Holger  ,Director,Buy,1000.0,16.5,16495.0,2020-08-04 00:00:00,2020-08-28 00:33:44.757372
HBMD,Howard Bancorp Inc,Smith Robert W. Jr.  ,Director,Buy,5000.0,10.3,51490.0,2020-08-11 00:00:00,2020-08-28 00:33:44.757434
HOG,"Harley-davidson, Inc.",Zeitz Jochen  ,Chairman and Acting President,Buy,71450.0,27.86,1990811.0,2020-08-12 00:00:00,2020-08-28 00:33:44.757496
HTLFP,Heartland Financial Usa Inc,Engel Robert B,,Buy,4000.0,26.97,107880.0,2020-08-12 00:00:00,2020-08-28 00:33:44.757556
JANL,Janel Corp,Killackey Brendan James  ,CIO,Buy,200.0,8.49,1698.0,2020-08-11 00:00:00,2020-08-28 00:33:44.757612
JANL,Janel Corp,Killackey Brendan James  ,CIO,Buy,950.0,8.59,8163.0,2020-08-12 00:00:00,2020-08-28 00:33:44.757664
JANL,Janel Corp,Killackey Brendan James  ,CIO,Buy,1000.0,8.3,8300.0,2020-08-13 00:00:00,2020-08-28 00:33:44.968136
KINS,"Kingstone Companies, Inc.",Mcfadden Timothy P,,Buy,2000.0,5.65,11300.0,2020-08-13 00:00:00,2020-08-28 00:33:44.968266
LIVX,"Livexlive Media, Inc.",Ellin Robert S  ,CEO & Chairman,Buy,23261.0,2.63,61129.0,2020-08-13 00:00:00,2020-08-28 00:33:44.968349
LIVX,"Livexlive Media, Inc.",Ellin Robert S  ,CEO & Chairman,Buy,10000.0,2.8,28040.0,2020-08-12 00:00:00,2020-08-28 00:33:44.968421
MACK,Merrimack Pharmaceuticals Inc,"Western Standard Partners Qp, L.p.  ",Other,Buy,14030.0,3.45,48431.0,2020-08-11 00:00:00,2020-08-28 00:33:44.968521
MACK,Merrimack Pharmaceuticals Inc,"Western Standard Partners Qp, L.p.  ",Other,Buy,2000.0,3.49,6986.0,2020-08-12 00:00:00,2020-08-28 00:33:44.968584
MACK,Merrimack Pharmaceuticals Inc,"Ledo Capital, Llc  ",Other,Buy,14042.0,3.45,48487.0,2020-08-11 00:00:00,2020-08-28 00:33:44.968645
MACK,Merrimack Pharmaceuticals Inc,"Ledo Capital, Llc  ",Other,Buy,2000.0,3.49,6986.0,2020-08-12 00:00:00,2020-08-28 00:33:44.968706
MDLZ,"Mondelez International, Inc.",Bunch Charles E  ,Director,Buy,3500.0,55.2,193200.0,2020-08-11 00:00:00,2020-08-28 00:33:44.968780
NRGX,Pimco Energy & Tactical Credit Opportunities Fund,Ivascyn Daniel J  ,Other,Buy,264220.0,7.51,1984292.0,2020-08-11 00:00:00,2020-08-28 00:33:44.968844
OLN,Olin Corp,Sutton Scott Mcdougald,,Buy,11518.0,11.21,129174.0,2020-08-11 00:00:00,2020-08-28 00:33:44.968920
OLN,Olin Corp,Sutton Scott Mcdougald,,Buy,8482.0,11.41,96779.0,2020-08-13 00:00:00,2020-08-28 00:33:44.968979
ORI,Old Republic International Corp,Kovaleski Charles J,,Buy,200.0,17.33,3465.0,2020-08-12 00:00:00,2020-08-28 00:33:44.969050
PESI,Perma Fix Environmental Services Inc,Duff Mark  ,President and CEO,Buy,1750.0,7.01,12262.0,2020-08-11 00:00:00,2020-08-28 00:33:44.969124
PESI,Perma Fix Environmental Services Inc,Duff Mark  ,President and CEO,Buy,20.0,6.85,137.0,2020-08-12 00:00:00,2020-08-28 00:33:44.969189
PFHO,Pacific Health Care Organization Inc,Kubota Tom  ,CEO & President,Buy,500.0,1.0,500.0,2020-08-12 00:00:00,2020-08-28 00:33:44.969260
PGEN,"Precigen, Inc.",Kirk Randal J  ,Executive Chairman,Buy,808518.0,4.5,3638331.0,2020-08-11 00:00:00,2020-08-28 00:33:44.969334
PGEN,"Precigen, Inc.",Kirk Randal J  ,Executive Chairman,Buy,400866.0,4.26,1707689.0,2020-08-12 00:00:00,2020-08-28 00:33:44.969400
PRTY,Party City Holdco Inc.,Sosin Clifford,,Buy,69579.0,1.94,134635.0,2020-08-12 00:00:00,2020-08-28 00:33:44.969472
PRTY,Party City Holdco Inc.,Sosin Clifford,,Buy,109398.0,1.9,207965.0,2020-08-10 00:00:00,2020-08-28 00:33:44.969531
PRTY,Party City Holdco Inc.,Sosin Clifford,,Buy,636847.0,1.93,1229751.0,2020-08-11 00:00:00,2020-08-28 00:33:44.969613
PRU,Prudential Financial Inc,Todman Michael  ,Director,Buy,2500.0,71.08,177700.0,2020-08-11 00:00:00,2020-08-28 00:33:44.969680
PRVB,"Provention Bio, Inc.",Drechsler Andrew T  ,Chief Financial Officer,Buy,1750.0,13.01,22767.0,2020-08-13 00:00:00,2020-08-28 00:33:44.969757
PSTV,"Plus Therapeutics, Inc.",Hedrick Marc H  ,Chief Executive Officer,Buy,4000.0,2.58,10320.0,2020-08-12 00:00:00,2020-08-28 00:33:44.969825
PSTV,"Plus Therapeutics, Inc.",Petersen Greg  ,Director,Buy,10000.0,2.52,25200.0,2020-08-12 00:00:00,2020-08-28 00:33:44.969883
PTMN,Portman Ridge Finance Corp,Schafer Patrick  ,Chief Investment Officer,Buy,25000.0,1.28,32000.0,2020-08-12 00:00:00,2020-08-28 00:33:44.969950
RCG,"Renn Fund, Inc.",Stahl Murray  ,President and CEO,Buy,675.0,1.33,901.0,2020-08-12 00:00:00,2020-08-28 00:33:44.970013
RRR,"Red Rock Resorts, Inc.",Fertitta Frank J Iii  ,Chief Executive Officer,Buy,325000.0,14.63,4756050.0,2020-08-11 00:00:00,2020-08-28 00:33:44.970084
RRR,"Red Rock Resorts, Inc.",Fertitta Frank J Iii  ,Chief Executive Officer,Buy,125000.0,15.19,1898375.0,2020-08-12 00:00:00,2020-08-28 00:33:44.970144
RRR,"Red Rock Resorts, Inc.",Fertitta Lorenzo J  ,Vice President,Buy,325000.0,14.63,4756050.0,2020-08-11 00:00:00,2020-08-28 00:33:44.970202
RRR,"Red Rock Resorts, Inc.",Fertitta Lorenzo J  ,Vice President,Buy,125000.0,15.19,1898375.0,2020-08-12 00:00:00,2020-08-28 00:33:44.970260
SAFE,Safehold Inc.,Istar Inc.,,Buy,4650.0,53.75,249937.0,2020-08-11 00:00:00,2020-08-28 00:33:44.970330
SAFE,Safehold Inc.,Istar Inc.,,Buy,4710.0,53.08,250006.0,2020-08-12 00:00:00,2020-08-28 00:33:44.970388
SAFE,Safehold Inc.,Istar Inc.,,Buy,4669.0,53.54,249978.0,2020-08-13 00:00:00,2020-08-28 00:33:44.970446
SJI,South Jersey Industries Inc,Holzer Sunita,,Buy,44.0,31.97,1406.0,2019-09-03 00:00:00,2020-08-28 00:33:44.970516
SJI,South Jersey Industries Inc,Holzer Sunita,,Buy,28.0,32.83,919.0,2019-09-16 00:00:00,2020-08-28 00:33:44.970574
SJI,South Jersey Industries Inc,Holzer Sunita,,Buy,4.0,25.8,103.0,2020-03-20 00:00:00,2020-08-28 00:33:44.970632
SJI,South Jersey Industries Inc,Holzer Sunita,,Buy,14.0,26.95,377.0,2020-04-27 00:00:00,2020-08-28 00:33:44.970690
SVBI,Severn Bancorp Inc,Wayson Konrad  ,Director,Buy,500.0,6.17,3085.0,2020-08-13 00:00:00,2020-08-28 00:33:44.970759
TPL,Texas Pacific Land Trust,Horizon Kinetics Asset Management Llc  ,10% Owner,Buy,48.0,590.01,28320.0,2020-08-12 00:00:00,2020-08-28 00:33:44.970830
TSLX,"Sixth Street Specialty Lending, Inc.",Slotkin Judy S,,Buy,7500.0,18.46,138435.0,2020-08-11 00:00:00,2020-08-28 00:33:44.970895
TURN,180 Degree Capital Corp. /ny/,Wolfe Daniel B  ,President,Buy,5000.0,1.98,9900.0,2020-08-12 00:00:00,2020-08-28 00:33:44.970958
TURN,180 Degree Capital Corp. /ny/,Bigelow Robert E Iii  ,"VP, Head of Fund Development",Buy,1750.0,2.04,3568.0,2020-08-12 00:00:00,2020-08-28 00:33:44.971016
UFI,Unifi Inc,Ingle Edmund M  ,CEO,Buy,1500.0,12.82,19230.0,2020-08-11 00:00:00,2020-08-28 00:33:44.971085
VAPO,Vapotherm Inc,Smith Thomas W,,Buy,50000.0,29.57,1478750.0,2020-08-12 00:00:00,2020-08-28 00:33:44.971161
VAPO,Vapotherm Inc,Smith Thomas W,,Buy,50000.0,29.43,1471300.0,2020-08-11 00:00:00,2020-08-28 00:33:44.971220
VSEC,Vse Corp,Ferguson Iii Mark E  ,Director,Buy,300.0,29.89,8967.0,2020-08-13 00:00:00,2020-08-28 00:33:44.971290
VVNT,"Vivint Smart Home, Inc.",Pedersen Todd R.  ,Chief Executive Officer,Buy,32417.0,19.36,627593.0,2020-08-13 00:00:00,2020-08-28 00:33:44.971364
WHLR,"Wheeler Real Estate Investment Trust, Inc.","Stilwell Value Partners Vii, L.p.",,Buy,228.0,2.25,513.0,2020-08-12 00:00:00,2020-08-28 00:33:44.971436
WHLR,"Wheeler Real Estate Investment Trust, Inc.","Stilwell Value Partners Vii, L.p.",,Buy,919.0,2.25,2067.0,2020-08-11 00:00:00,2020-08-28 00:33:44.971495
WNEB,"Western New England Bancorp, Inc.",Richter Steven G.,,Buy,700.0,5.12,3584.0,2020-08-13 00:00:00,2020-08-28 00:33:44.971564
WOW,"Wideopenwest, Inc.",Elder Teresa L  ,Chief Executive Officer,Buy,3742.0,6.68,24989.0,2020-08-11 00:00:00,2020-08-28 00:33:44.971636
